,Datetime,Tweet Id,Text,Username,DispName,Replies,Retweets,Likes
5640,2022-03-29 18:40:26+00:00,1508876754143748096,can’t wait for #MoonKnight 😩,itzbarloz,itzbarloz 🩻,1,0,1
5641,2022-03-29 18:40:19+00:00,1508876725144408068,#MoonKnight FINALLY AIRS TOMORROW!!! https://t.co/IRfNQDfb08,do__a__flip,eyeliner ۞ | Moon Knight era 🌙!!,1,0,0
5642,2022-03-29 18:40:17+00:00,1508876717078691842,@BR_Doctor I love Moon Knight and Oscar Isaac so I'm super hyped.,SonjaRedDeWitt,Sonja E. DeWitt,0,0,2
5643,2022-03-29 18:40:15+00:00,1508876706974556160,Moon Knight tn https://t.co/GjhNUVdCw9,MAN0MAGlC,𝕞𝕒𝕟𝕠 ᗢ,3,0,19
5644,2022-03-29 18:40:14+00:00,1508876703262818309,"Demain Moon Knight, lezgongue",Soseji____,Soseji,0,0,0
5645,2022-03-29 18:40:04+00:00,1508876661059637252,💥¡¡¡ Nuevo promo de #MoonKnight !!!💥 https://t.co/UhoslUAeFi,MovieCrazyP,Movie Crazy Planet 🎬🍿🥤 #MoonKnight🌙,0,2,5
5646,2022-03-29 18:40:01+00:00,1508876648401313794,Moon knight,acidisdead,Willy Falcon.,0,0,0
5647,2022-03-29 18:40:00+00:00,1508876646819905536,the streets are saying moon knight’s reviews are bad and that the show sucks… i will still be seated tonight,DILFSOLOGY,lizzie | c. bale’s attorney,0,0,3
5648,2022-03-29 18:40:00+00:00,1508876644278321157,"Moon Knight

""Lemire gives us a superhero whose mental state does not adhere to simple binaries... Rather, he’s a person whose brain works differently from others, a condition that presents challenges and offers opportunities for heroism.""

https://t.co/yfCa9AMNw5",gamingthemind,Gaming the Mind,0,0,1
5649,2022-03-29 18:40:00+00:00,1508876644185956353,"Get all your misconceptions about contact lenses debunked by a qualified eye care professional!

#Moonknight #MoonknightTrailer https://t.co/6hD4QfwQWb",BauschandLombIn,Bausch & Lomb India,0,0,2
5650,2022-03-29 18:39:59+00:00,1508876640083869697,kitne baje aayega #MoonKnight? 😍,murdockistic,-,3,0,0
5651,2022-03-29 18:39:57+00:00,1508876634635571202,the real question is will the mcu use moon knight’s gay pilot friend,mirkskunk,Cleo,0,0,0
5652,2022-03-29 18:39:50+00:00,1508876601999884289,"@DisneyPlusID moonknight, ksatria bulan???",Ivitcpine,Ember bocor,1,0,0
5653,2022-03-29 18:39:45+00:00,1508876581326004231,"How myself as a She-Hulk fan is feeling on the eve of Moon Knight’s release, I mean happy for them, but still: https://t.co/y3LinieqC3",funkydragoon,GammaGoddess,0,0,3
5654,2022-03-29 18:39:43+00:00,1508876574925459465,"no ma guardatelo che mini
#MoonKnight
https://t.co/isxnj5i2IN",ironxnat,OͶUꙄꙄƎͶ 🧣 | ⎊ | ⧗ | sottona per daddy oscar isaac,0,1,18
5655,2022-03-29 18:39:40+00:00,1508876562346745871,El productor de Moon Knight explica por qué cada episodio es más largo que la mayoría de los programas de MCU https://t.co/t1XT0s0jv1,mazfriki,MAZFRIKI,0,0,0
5656,2022-03-29 18:39:22+00:00,1508876487885303816,"اول اعمال مارفل في سنة 2022 قادم صباح الغد!!

 ماهي تطلعاتكم للمسلسل حتى الآن بعد الاعلانات الترويجية؟ 

#MoonKnight https://t.co/RFaPzQr3Bv",MarvelArabic,Marvel Arabic,5,4,78
5657,2022-03-29 18:39:20+00:00,1508876476686417931,Ah hell yeah! Moon Knight is coming out!,GanyusFriedRice,Miquella XC3 waiting room ♪ Art/Bass W.I.P.,0,0,0
5658,2022-03-29 18:39:19+00:00,1508876473297510405,skipping college in the morning for moon knight 💪,FlSTOFKHONSHU,regan ☥,2,0,20
5659,2022-03-29 18:39:15+00:00,1508876457686323206,Moon Knight Review | tv shows https://t.co/9tkJ3rnrKJ,hyperwebguide,hyperwebguide,0,0,0
5660,2022-03-29 18:39:09+00:00,1508876429773180937,#CavaleiroDaLua #MoonKnight #DisneyPlus https://t.co/BAy9GcMZLk,baronstt,BARONS,0,0,0
5661,2022-03-29 18:38:57+00:00,1508876382922997761,MOON KNIGHT TODAY!!!!,spideyuji,kae ☾,0,0,0
5662,2022-03-29 18:38:54+00:00,1508876370113355783,"Começou muito bem, principalmente se considerar a dificuldade que é adaptar o personagem.
Hype pra #MoonKnight continua alto por aqui! https://t.co/dMwRx0FoFp",clubedopodcast_,O Clube do Podcast,0,1,2
5663,2022-03-29 18:38:46+00:00,1508876334784778243,Moon Knight Interview: Directors Aaron Moorhead and Justin Benson https://t.co/nOvLiuxPS1,ViralTrunk,Viral Trunk,0,0,0
5664,2022-03-29 18:38:28+00:00,1508876258146500622,"Tomorrow is Moon Knight Day on @disneyplus 
Who’s excited?
-
#marvel #moonknight #marcspector #disney #disneyplus #illustration #art #fanart #comics @ Montreal, Quebec https://t.co/Qlscm1To9y",KristianBolanos,Kristian Bolanos,1,0,0
5665,2022-03-29 18:38:28+00:00,1508876257735458824,waking up early to watch moonknight yes i am,BlSEXUALSAM,little bird,0,0,0
5666,2022-03-29 18:38:27+00:00,1508876254610694147,now watching #MoonKnight https://t.co/I483XpAb0z,moviere09350416,Movie Reviews By JT,0,2,6
5667,2022-03-29 18:38:21+00:00,1508876229440520194,moon knight day🌙,guitarbjmp,tar ᗢ,0,0,0
5668,2022-03-29 18:38:21+00:00,1508876228496961538,Bringing this back since #MoonKnight premiers tomorrow! https://t.co/i99gWz1hIC,RookieRookie007,Rookie,0,0,0
5669,2022-03-29 18:38:10+00:00,1508876182334283778,Excited for @moonknight to drop at midnight,fatheryando,WASAJ,0,1,7
5670,2022-03-29 18:38:07+00:00,1508876173413171203,@marvelsbucci MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW MOONKNIGHT TOMORROW,MarvelousSnax,☥🌙 Marvelous Snax 🌙☥,0,0,0
5671,2022-03-29 18:38:05+00:00,1508876162981789700,Moon Knight Interview: Directors Aaron Moorhead and Justin Benson https://t.co/EAKK5TeAQk https://t.co/yMngq76RJZ,JoBloTVTrailers,JoBlo TV Trailers,0,0,0
5672,2022-03-29 18:37:54+00:00,1508876117180313600,"Okay obviously @MarvelStudios 😇😍🥰🥳🌙. I'm really excited to watch @moonknight 🤩🌙. I'll obviously watch it 🥰🤍🌙.
#MoonKnight https://t.co/Rk883EsWCA",FatihatulNK,𝓕𝓪𝓽𝓲𝓱𝓪𝓽𝓾𝓵 𝓝𝓾𝓼𝓻𝓪𝓽 𝓚𝓱𝓪𝓷,0,0,1
5673,2022-03-29 18:37:53+00:00,1508876112926941186,"But we can challenge the definition ""moon"". As an example, the planet Pandora in the movie Avatar by James Cameron is actually a moon that goes around a gas giant, and Pandora in turn has its own moons. If Avatar was ever grandfathered into the MCU, Moon Knight would love Pandora https://t.co/2yR00bPKeJ",nq64kwv4kg,Joe “Russian Bot” Penguin 🐧 Ptakk 🏴‍☠️,1,0,0
5674,2022-03-29 18:37:44+00:00,1508876073626443780,Moon Knight soon! I'm very excited,roberthouse1985,ZombieDuck,1,0,1
5675,2022-03-29 18:37:43+00:00,1508876072066199552,What @jerslater and his crew have done with #moonknight is a wild ride. Marvel fans are eating good for the next 6 weeks. https://t.co/KZWn8zqlgL,JimViscardi,James Viscardi,2,2,47
5676,2022-03-29 18:37:42+00:00,1508876067355910145,the moon knight series is like my first sort of look into the character so i’m excited i rlly hope it’s good,blurryspector,zack 🌙 51 256,0,0,0
5677,2022-03-29 18:37:36+00:00,1508876040461905920,"As Someone who hasn't  seen the first four episodes of #MoonKnight

I can say the show is awesome. I mean, you got Ethan Hawke and Oscar Issac together, what else did you want? 

Show's gonna be Fucking Cinema",lucas__7_,Rick,0,0,1
5678,2022-03-29 18:37:32+00:00,1508876026163646472,que ganas de ver mañana moon knight,haizbiishop,tortadefresa:),0,1,1
5679,2022-03-29 18:37:27+00:00,1508876001920663556,"NOVITA' DELLA SETTIMANA‼‼❗❗DISPONIBILE‼‼❗❗ su https://t.co/P76dn4PYuN

#moonknight
#tantarobbba @ https://t.co/0vodHQzccr Pick Up Point https://t.co/zQiot4BfPK",manga_me,mangame.it,0,0,0
5680,2022-03-29 18:37:26+00:00,1508876000918216713,"If you're excited for #MoonKnight I just urge you to be patient and let the series unfold as a larger story.

This is a brand new character, in a new world of the #MCU. The layered story has a mind-bending payoff which will absolutely be worth your time!",BritishCPA,Aaron 'Azza' Phillips,0,0,2
5681,2022-03-29 18:37:23+00:00,1508875986527571968,ansioso viu #MoonKnight,Freaknsick,jesus negão,0,0,0
5682,2022-03-29 18:37:20+00:00,1508875975429287937,moonknight moonknight moonknight!!!!,ily_hiii,feliz,0,0,0
5683,2022-03-29 18:37:11+00:00,1508875934509772804,"As nervous as I am about how Moon Knight will be treated, my inner teen is still excited. Humans are so complicated. Wish I was an eagle or ant sometimes. Lol",sqorgeek,SqorGeek,1,0,2
5684,2022-03-29 18:37:10+00:00,1508875930529419264,"Ya ha sido calificado #MoonKnight en Rotten Tomatoes, estaré subiendo datos importantes de Moon Knight para que estés en contexto de quién es para que puedas disfrutarla en Disney Plus en tan solo unas horas. https://t.co/gTxg7pZyQg",cfrvxw,Christopher,5,0,0
5685,2022-03-29 18:37:03+00:00,1508875901962014724,omg I forgot we’re getting moon knight tomorrow :),_niamhwilkinson,ginger spice 🥭,0,0,0
5686,2022-03-29 18:37:02+00:00,1508875898510008323,MOONKNIGHT TOMORROW?,blurryspector,zack 🌙 51 256,0,0,0
5687,2022-03-29 18:36:53+00:00,1508875860912361472,"حصل مسلسل #MoonKnight على تقييم 75% على تطبيق @RottenTomatoes مع 40 مراجعة!

📰Rotten Tomatoes https://t.co/0iHkxmtB5v",MCU_Direct_AR,MCU - IN Direct AR ✪,6,1,34
5688,2022-03-29 18:36:53+00:00,1508875859847000073,I’m fucking hyped for #MoonKnight and also I really hope to see this outfit in the show at least once. There is a clip of either Marc or Steven in what appears to be an insane asylum so it’s possible. https://t.co/8Lkjr5WnMH,omfgitsma,ifyounoticethankyou+,1,0,3
5689,2022-03-29 18:36:51+00:00,1508875853723222016,I will be holding a watch party for Moon Knight on my discord! I’ve been so excited for this ever since it was announced. Episode comes oht 3am EST i’ll post the link to my discord in a bit! 😆 #MoonKnight https://t.co/aZkuPCciqp,Sanjiwithahat,Sanji,2,0,1
5690,2022-03-29 18:36:32+00:00,1508875772492140557,"Moon knight streams at midnight, I hope they give me two episodes",Brandon_Iam,Brando,0,1,0
5691,2022-03-29 18:36:26+00:00,1508875747821121536,"For more information on this very unique and fun character, follow @kaophyre who is the biggest Moon Knight fan ever and got me into the character years ago. Also she's funny and smart so what are you gonna do, not follow her?",kenjisalk,Allen Ortega,1,0,5
5692,2022-03-29 18:36:18+00:00,1508875715952922629,"Made a Twitter Community as a place to get hyped and discuss #MoonKnight !
https://t.co/Mkb9yp8Bou",ReedReads4,ReedReads 🏳️‍🌈,1,1,6
5693,2022-03-29 18:36:14+00:00,1508875697397252097,moonknight show but his cape slowly gets bigger every time we see it like in scary movie 3 with the hat https://t.co/QZHCXnwgd9,dinnpoe,poe !! 🏴‍☠️🏳️‍🌈,0,0,6
5694,2022-03-29 18:35:59+00:00,1508875634348638211,I can’t even say if i go to bed early moon knight will come quicker because i have to go to work before i can watch it,peelpatine,𝚊𝚖𝚢 ☾ 𝙷𝚞𝚗𝚝𝚎𝚛’𝚜 𝚛𝚒𝚍𝚞𝚞𝚛,0,0,1
5695,2022-03-29 18:35:55+00:00,1508875618934571011,"Morgen #MoonKnight, und ich freue mich drauf :D
Die Trailer sehen wirklich vielversprechend und vor allem anders aus. Bin gespannt, ob die Serie Loki toppen kann",Unkreativer_,Naraki,0,0,1
5696,2022-03-29 18:35:45+00:00,1508875574038523906,Now the real question is… do I stay up till 1am to watch #MoonKnight ?? 🤔 https://t.co/wn58F7GTXx,JURASS1C_JARED,Jerry,1,0,1
5697,2022-03-29 18:35:39+00:00,1508875548688363525,Can't wait #MoonKnight https://t.co/8Iy4Bu0DZX,KhanZuhayr16,Muhammed Zuhayr Khan,0,0,5
5698,2022-03-29 18:35:32+00:00,1508875521538539523,girl that i wanted to talk to has a boyfriend but fuck it Moon Knight is out tomorrow.,CaliberGhxst,CLBR Ghxst,1,0,1
5699,2022-03-29 18:35:28+00:00,1508875503083655175,YARIN MOON KNIGHT GELIYO!!!!!!!!,hyprmes,­­ًclayton,0,0,4
5700,2022-03-29 18:35:24+00:00,1508875488848138248,Trop hâte d'être à demain pour regarder #MoonKnight !!!,ahncece,Clem | PSG Talon,0,0,1
5701,2022-03-29 18:35:20+00:00,1508875470267424777,MOON KNIGHT COMES OUT TONIGHT ????? Ahhhh time flies !,AnDrew_Barymore,Drew,0,0,3
5702,2022-03-29 18:35:17+00:00,1508875460268097537,sharing this Moon Knight i drew again cause @whoisrico is a beast &amp; I want to work w him in the future https://t.co/hvcPYhPj6I,TonyGregori,Tony Gregori,7,49,259
5703,2022-03-29 18:35:15+00:00,1508875451351150601,@doojyan aller a la salle et enchainer avec Moon Knight en rentrant https://t.co/ZGq6dAViiW,Veradun_,Frantzitoo,0,0,1
5704,2022-03-29 18:35:13+00:00,1508875443683958789,"Tá pronta.
#MoonKnight https://t.co/6o0FiIRU7A",OMoacelo,Moacelo.Art||🦇,0,0,2
5705,2022-03-29 18:35:09+00:00,1508875426000736262,it’s time for #MoonKnight https://t.co/aZoiPIch2n,moviere09350416,Movie Reviews By JT,1,1,0
5706,2022-03-29 18:35:09+00:00,1508875423136030730,📢 I'll be on Arena on RTÉ Radio 1 in a few minutes reviewing MARVEL TELEVISION PRODUCT #018 aka Moon Knight - tune in! https://t.co/Pqozvw5KFf,HanrattyDave,Dave Hanratty,0,0,7
5707,2022-03-29 18:35:08+00:00,1508875422595010566,"@JHUDSON_04 @Marvel @moonknight @disneyplus 3am March 30th, NYC time.",Mjon93,Jon Morris,0,0,1
5708,2022-03-29 18:35:08+00:00,1508875420606816259,Welcome the Knight  Marvel Studios Moon Knight  Disney #SHORTS https://t.co/GCRp3keWLv via @YouTube,TrailersHappy,Happy Trailers,0,0,1
5709,2022-03-29 18:35:06+00:00,1508875411605753856,"It's #MoonKnight night, so it's a good time to post about how Marc Spector is actually not a flat Batman copy like he is often framed by people who don't read his books. He's more like if Daredevil had mental health problems and daddy issues and aspired to be Spider-Man. https://t.co/76HNVkK3Bn",kenjisalk,Allen Ortega,2,4,15
5710,2022-03-29 18:35:05+00:00,1508875409865256962,"@moonknight @disneyplus Can't wait to see it.
#MoonKnight",CaseyMurdock_,Casey Murdock,0,0,0
5711,2022-03-29 18:35:05+00:00,1508875409269542917,@SujoyBarg07 Excited for #MoonKnight 🔥🔥,laughtercoridor,Laughter Corridor,0,0,1
5712,2022-03-29 18:34:57+00:00,1508875376122073092,I promised my son I would wait on him to watch #MoonKnight tomorrow night so never let it be said that I don’t love my kid,chriskillian,Chris Killian,4,1,109
5713,2022-03-29 18:34:53+00:00,1508875356262051852,#MoonKnight dizisinden tek beklentim. https://t.co/b1EIMSl00j,serhadoyz,Serhart,1,0,25
5714,2022-03-29 18:34:42+00:00,1508875310875308033,hermanas lit en menos de 24hs vemos moonknight OJO,stxrkvader,tick tick... vale! #1 dane whitman stan,1,0,3
5715,2022-03-29 18:34:41+00:00,1508875306714554368,Moon Knight: Exploring Mental Health Through the Superhero Lens https://t.co/PVJsVlqmtI #MoonSwatch,ThatsITLA,Tee/ThatsITLA,0,0,1
5716,2022-03-29 18:34:40+00:00,1508875303820660743,Necesito que pasen las horas más rápido. Quiero ver #MoonKnight ya mismo!,KarelYael_,Yael López ✍🏼,0,0,0
5717,2022-03-29 18:34:39+00:00,1508875300469280770,"of course the caveat is that Khonshu, the Egyptian moon god from whom Moon Knight derives his powers, must will it. But if the moon god wills it, as he has on occasion, Moon knight can crush Norse gods with his luna-tele-kinetic powers. https://t.co/claMrYNpF9",nq64kwv4kg,Joe “Russian Bot” Penguin 🐧 Ptakk 🏴‍☠️,1,0,0
5718,2022-03-29 18:34:31+00:00,1508875267254673408,morgen kommt moon knight und ich hab kein disney plus,emiuaa,emira,0,0,1
5719,2022-03-29 18:34:30+00:00,1508875259449118725,"Estamos arrancando ya, ven a conocer todo sobre el #CaballeroLuna

Y ven también a conocer mis impresiones sin spoilers sobre #MoonKnight 

¡Pregunta lo que quieras!

https://t.co/oYCnKdQX8e https://t.co/PrpDzzWdFP",UniversoAlex,Universo Alex 🌙#MoonKnight🌙 #DoctorStrange,0,2,2
5720,2022-03-29 18:34:26+00:00,1508875246220333063,@chrisdadeviant I’m definitely hyped as he’s all I’ve been drawing on my iPad #MoonKnight https://t.co/oyoG4SFSv9,tmmyx,TMMYX & THE STARKILLERGANG,0,0,13
5721,2022-03-29 18:34:25+00:00,1508875239777734657,@cosmicspector Wait what happened why is moon knight bad now,obscurcities,mika,1,0,1
5722,2022-03-29 18:34:16+00:00,1508875201819328523,"amanhã estreia Tonho da Lua eeeee

#MoonKnight",LuisPedroHunter,Luis Pedro,0,0,0
5723,2022-03-29 18:34:11+00:00,1508875179920867339,"#MoonKnight has a creepy, dark vibe that feels fresh for the #MCU. Oscar Isaac, Ethan Hawke and May Calamawy are delightful! And while some episodes are slower than others, you’ll get hooked. I promise! Cannot wait to see how this all comes together. https://t.co/wD28kCFwQt",helloimjlaw,Justin Lawrence,0,0,3
5724,2022-03-29 18:34:09+00:00,1508875173272842242,I want to stay up to watch moon knight but a bitch got work in the am 😩,Sussyaflores,SUSY 🤍,0,0,0
5725,2022-03-29 18:34:09+00:00,1508875171385552897,"@MarAbh999 Ethan Hawke and the producer of Moon Knight already expressed how a season 2 of Moon Knight is very possible, not to mention this report as well from @MyTimeToShineH https://t.co/qITsGCszTZ",Josh37058760,Josh,0,0,1
5726,2022-03-29 18:34:06+00:00,1508875160841035776,Bonne soirée à tous sauf à ceux qui ne pourront pas continuer de respirer s'ils spoilent pas Moon Knight dès demain,monsiieur_j,Jesse 🪐,0,0,2
5727,2022-03-29 18:34:03+00:00,1508875147280670726,Moon Knight: 5 Key Things To Know About The Marvel Superhero Oscar Isaac Is Playing https://t.co/IWzhk2h3vf,guelordart,CHINA.NEWS,0,0,0
5728,2022-03-29 18:34:03+00:00,1508875146299387911,"MAÑANA!! MAÑANA!! MAÑANA!!

Mañana AL FIN, una nueva serie de #Marvel para mi colección de series!! #MoonKnight!! Buena forma de empezar un #Miércoles!!!

Ah, si ..... mañana cumplo 49, por cierto (jajajajaja) https://t.co/oILUFQtDI3",SRCXVS,MrHollyWoodCXVS,0,0,1
5729,2022-03-29 18:34:01+00:00,1508875140796338177,so excited for moon knight :D,DistantAmor,ʚїɞ,1,0,2
5730,2022-03-29 18:33:59+00:00,1508875130725974026,I’m not sure I can think of a Marvel project written as well as #MoonKnight. WandaVision is the only one even close. This team is special. https://t.co/WLLg1SPyEk,charlieridgely,Charlie R-IG-11-Y,0,0,2
5731,2022-03-29 18:33:57+00:00,1508875124006551554,"baca beberapa early reviews 4 episode moon knight isinya positif semua, senang skali https://t.co/SoNin8cKc0",rizkybilly23,Billy,0,0,0
5732,2022-03-29 18:33:55+00:00,1508875112551956482,ignorando todas as críticas negativas de moon knight https://t.co/FvFuS03rlx,pabIogavi,ؘ,0,0,0
5733,2022-03-29 18:33:48+00:00,1508875087101022214,"@sepinwall I do like how the show opens like any new ""clear-the-table-of-what's-happened-before"" Moon Knight titles of the last decade or so.",yannickbelzil,Yannick Belzil,0,0,0
5734,2022-03-29 18:33:42+00:00,1508875058936225794,Moonknight tonight 👀,drogonthedread,Cindy,1,0,1
5735,2022-03-29 18:33:39+00:00,1508875047628333058,I am so fired up for #MoonKnight tomorrow,Paulie_Bruz,Paulie Bruz,0,0,6
5736,2022-03-29 18:33:39+00:00,1508875046382714887,@GoatSatoshi Moon Knight is releasing tomorrow to get his money from Dracula the prick x,MASPNEWS,MASPNEWS,0,0,1
5737,2022-03-29 18:33:38+00:00,1508875043182288903,WHAT IN THE MULTIVERSE IS THIS!? #MoonKnight https://t.co/bej0EFaZNf,lokisofficialex,Loki's ex | Tom Hiddleston loml💋,0,4,8
5738,2022-03-29 18:33:31+00:00,1508875014640222217,@azicrowdetails ja saiu tanta coisa que eu gosto depois de eternos e nada aconteceu se moon knight for uma bomba a culpa eh desses fas da wanda mcu que ficaram apoiando https://t.co/5vwwk6rYvf,eisenhardtfrost,luna,0,0,0
5739,2022-03-29 18:33:27+00:00,1508874995346423813,"Wait, #MoonKnight is today? Already??",kidagreen,Duchess of Doom,3,0,3
5740,2022-03-29 18:33:22+00:00,1508874977499619336,"I will share, that I'm worried about the weekly episodic approach to #MoonKnight. I think people will go in with big expectations for episode 1 and expect it to be highly explosive.

And look it's bloody fun episode, but it does A LOT of world-building and exposition. https://t.co/gJnIvc92DL",BritishCPA,Aaron 'Azza' Phillips,1,0,3
5741,2022-03-29 18:33:19+00:00,1508874965394853891,Acho q vou ver moon knight legendado pra ouvir o sotaque gostoso do Oscar,gaymerxboy,Matty || #HEARTSTOPPER KERELHOOO,0,0,1
5742,2022-03-29 18:33:18+00:00,1508874960646942720,y’a pas gaspard dans les deux premiers épisodes de moon knight :(,imzayningg,Neymardinha met bruna 🖤⚜️,0,0,0
5743,2022-03-29 18:33:16+00:00,1508874950043529218,moon knight look tomorrow perhaps,tasmology,ava 🌙,0,0,1
5744,2022-03-29 18:33:14+00:00,1508874941311209483,Mañana sale moon knight 👀,Rafa_Barraza,MOTOMANI,0,0,0
5745,2022-03-29 18:33:12+00:00,1508874934629683208,I feel like moon knight is making no noise,tbybambi,maddie,1,0,0
5746,2022-03-29 18:33:11+00:00,1508874929013469188,my dumbass forgot moon knight is tomorrow,SAMSBVCKYS,maddie • heartstopper spoilers,0,0,5
5747,2022-03-29 18:33:11+00:00,1508874928824725509,¿Qué opina la gente de MOON KNIGHT? ¡Sin Spoilers! https://t.co/5bPoIRA5Uq,AgentedeMarvel_,Agente de Marvel‏,0,3,43
5748,2022-03-29 18:33:08+00:00,1508874915289698316,moon knight tomorrow!,sassybrnes,jade ⊗ ‎✪,0,0,0
5749,2022-03-29 18:33:03+00:00,1508874896172064771,What is  #MoonKnight ?  Meanwhile… https://t.co/0oRyMfnKn5 #tiktok #time,BarbieTV4,iamhtxbarbie,0,1,0
5750,2022-03-29 18:33:02+00:00,1508874894041362433,"#MoonKnight, @Erikuzzola86 ci spiega perchè vedere questa nuova serie Marvel in arrivo su #DisneyPlus il #30marzo. https://t.co/NI9KUQ9ldr",movietele,Movietele.it,0,1,0
5751,2022-03-29 18:33:01+00:00,1508874889175916550,"Are you looking forward to #MoonKnight

#Polls #MarvelStudios",lordbrickhead,Lord Brickhead,0,1,2
5752,2022-03-29 18:33:00+00:00,1508874883920547846,Fuck the reviews. I’m standing by Moon Knight! https://t.co/Rn7KvESSdz,StephenNYMonsr,S.Fox,1,1,11
5753,2022-03-29 18:32:57+00:00,1508874870997852171,MOON KNIGHT AND MORBIUS TOMORROW BUT I HAVE COVID NOOO,allforue,➸⋆logan! ᗢ saw batman,0,0,0
5754,2022-03-29 18:32:56+00:00,1508874865020911625,"Watch the latest Marvel Studios' Moon Knight trailer for another look at the upcoming Disney+ series, starring Oscar Isaac, Ethan Hawke, and May Calamawy. The six-episode series begins streaming on Disney+ on March 30, 2022.

#MoonKnight #MarvelStudios #DisneyPlus https://t.co/lD7eHY3fHG",Multiverse_KnDm,Multiverse_Kingdom,0,0,0
5755,2022-03-29 18:32:47+00:00,1508874830044491776,moon knight mcu more like MID KNIGHT 😟,robinpatrol,mischief maker,0,0,1
5756,2022-03-29 18:32:45+00:00,1508874819009449995,@yacyac92 trop le seum de voir tous ces avis négatifs 😭 mais bon osef on va avoir moon knight 🥰,hallicaunne,aksheya 🐅,1,0,1
5757,2022-03-29 18:32:36+00:00,1508874784947544070,".

#MCU #Avengers #Marvel #Multiverse #SpiderMan #MoonKnight #DrStrange #Wanda https://t.co/CDYFJF52Dl",MarvelMeme5,Marvel Memes,1,1,6
5758,2022-03-29 18:32:34+00:00,1508874772955877379,@RICHARDLNEWBY No it's not Daredevil. It's Moon Knight. :-),HiltonCollins,Hilton Collins,1,0,1
5759,2022-03-29 18:32:33+00:00,1508874770821099527,@IGN MoonKnight Owns Batman,PeppeTheFrog89,Peppe Never Broke Again,1,0,0
5760,2022-03-29 18:32:30+00:00,1508874759810916353,Can't wait to watch #MoonKnight!,aeronchino,Aeron Eclarinal - The Direct,0,0,2
5761,2022-03-29 18:32:18+00:00,1508874709751980032,"@Tjcooke865 @moonknight @disneyplus Well her and Marc are meant to be married, that is what Oscar Isaac said in an interview and some reviews say that Layla is Marc's wife. Apparently it is another date played by Saffron Hocking",hulme_steph,Steph Hulme,0,0,1
5762,2022-03-29 18:32:16+00:00,1508874698440028160,It's #MoonKnight Day,SujoyBarg07,Sujoy,1,0,4
5763,2022-03-29 18:32:09+00:00,1508874671864885270,❗️به مناسبت انتشار نقد های #MoonKnight یادی کنیم از یکی از توییتامون: https://t.co/6BcdBQwVo3,MCUpersian,MCU Persian,1,2,77
5764,2022-03-29 18:32:07+00:00,1508874662243090433,I can’t wait for Steven to meet Marc since #MoonKnight has Dissociative Identity Disorder which means multiple personalities clash in his mind at all times which causes him to have mental breakdowns! https://t.co/u1mv9WPTQt,supermangeek101,Josh ❤️ Moon Knight & Halo #BlackLivesMatter,0,0,3
5765,2022-03-29 18:32:05+00:00,1508874651996508162,MOON KNIGHT FIRST EPISODE TONIGHT https://t.co/hhFPHX4BKj,folklorverse,‏ً,0,0,6
5766,2022-03-29 18:32:03+00:00,1508874645881200649,moon knight amanha!!!,cnnabeth,ؘ,0,0,1
5767,2022-03-29 18:32:03+00:00,1508874645671317505,Welcome the Knight | Marvel Studios’ Moon Knight | Disney+ https://t.co/ebrL3htCXb https://t.co/x9DxfUEwF6,GeekGirlsVerse,Geek Girls Universe,0,0,0
5768,2022-03-29 18:32:02+00:00,1508874641959440392,mañana comienza la nueva leyenda de marvel #MoonKnight,gtoucet6,Tou,0,0,0
5769,2022-03-29 18:32:01+00:00,1508874635156336643,"Well this is a neat new Twitter feature! 

Join our #MoonKnight Community to hype and discuss the new series!

 https://t.co/qBgwOujMDt",ABiteOfPod,A Bite Of,0,6,6
5770,2022-03-29 18:32:00+00:00,1508874632945930243,"Wonder if @PedroPascal1 is going to be watching #MoonKnight ?! Of course because Oscar Isaac is his best friend. His pal, his brother 😎 https://t.co/nEpgKoXP9a",MsMandalorian,Crystal she/her,1,3,18
5771,2022-03-29 18:31:58+00:00,1508874625178079232,À demain … #MoonKnight https://t.co/Evb34jh2PP,GODEner_,Eneru 🌩️,1,2,3
5772,2022-03-29 18:31:58+00:00,1508874622531354627,i'm so nervous for moon knight,myordinaryIife,blank,0,0,0
5773,2022-03-29 18:31:54+00:00,1508874608560074753,It's #MoonKnight Day. https://t.co/gvnNULqluR,n80iyerboi,Arjun Bharath,0,0,3
5774,2022-03-29 18:31:54+00:00,1508874606169403393,#MoonKnight day. Waiting!,aneesh636,🦅ᴿᵉᵈᵉᵐᵖᵗᶦᵒⁿ ᵀᶦᵐᵉ,1,0,0
5775,2022-03-29 18:31:51+00:00,1508874592961585152,"I. Just. CANNOT. Wait!

#MoonKnight https://t.co/1QHzO8wcQh",writeriowa,WriterIowa 🌷,2,0,6
5776,2022-03-29 18:31:43+00:00,1508874562162900997,oomf who watched the 4 episodes of Moon Knight just told me it borrows heavily from the 2016 Lemire run oh i'm going to pass out watching this show,etrnlolsen,sandro | 12,0,0,10
